,text,label
2538,"Yes! This will weed out the fake, cheats and leave those who feel they have truly received the calling to do what they do. No non-tax paying Preacher should drive a luxury vehicle or have multiple multi million dollar https://t.co/aSrn0BOpMQ's all so transparent. WTF?",-9
1185,My start of slowing down on weed I'm crying at depression ,1
2516,More on the legalization of flower-based medical marijuana in #Louisiana at 4/5/6. This is from ,-2
2711,"Cannabis should be legal everywhere. It should be legal to grow, buy and use. It has been legal in Canada for a while. (I am not a user, by the way, I just believe cannabis is less dangerous than liquor, which is sold in stores)",-2
2347,"I'd take ranger or bard, either one allows me to be a chill guy who will smoke dnd weed (dank n delicious)",-1
533,Andhave you lived with a drug addict or someone dependent on alcohol there are many kinds I was told..but where is the support for the lives they destroy or the kids live they give up on or if or when they relapse where do they turn then.,1
479,Let's see but first let hope Dustin agrees to fight lol. He is chasing the bag again with marijuana guy,0
2693,"Dad Mike previously worked as a machine operator and struggled with substance abuse. The outlet also mentioned that he was charged w domestic battery after allegedly punching Wendy in the stomach. However, Mike refuted the claims and all charges against him were dropped. ",0
1754," somebody has to make a venn diagram, 100% sure weed is non binary",0
1884,"Priest: For a long time, yes, I was on the fence about recreational marijuana use, but then I started hearing stories from my brother priests in two areas, tribunal and exorcisms. I can't ignore what they told me they have seen. I am now against pot use. Firmly. fwiw.",-1
198,"Please, enlighten us with your clearly infinite wisdom: How exactly do we average citizens with no legislative or executive power enact student debt relief, universal healthcare, and marijuana legalization?",-1
2906,"RT Thank you, NY Gov. Hochul & the Office of Cannabis Management for allowing the sale of whole flower. This decision impacts 151k+ medical patients in NY who will now have access to quality & safe whole flower. Action (not talk) from our new Gov! $CURA $CURLF",-2
356,What do opioids have to do with the thread you got this from?,0
4007,"canberra mrt station chinaman security a drug addict? chinamen criminals meet there for drugs? ask satanist lee hsien loong's criminals, many putting up in sembawang area landed properties etc.",-9
1839,That I was Full-blown drug addict and alcoholic. And that I needed to put my hand up and ask for help. 9+ years later clean and sober best decision I ever made.,1
2207,Yup. Weed out the population that confuse a veterinary version of a medicine with a human medicine - or any improper use of a controlled substance for that matter.,-9
2588,Alcohol  Smoke  Pub  Weed  Hug  Kiss  Drinking with girl/boy  Smoke up with girl/boy  Caught in drunk & drive  Girl besties  Proposed to a girl/boy  Breakup  Cried the whole night  Dancing on-road  PS - I exist  ,-9
2415,Preventing thousands of people from transit is the same result regardless if someone stands on a bridge or on a runway. I can see that even through all the weed smoke ,0
3935,"RT Rep. chose not to discuss marijuana policy during the markup for the #MOREact but rather chose to make ad-hominem attacks against supporters of Black Lives Matter. ""Lets stop endorsing or rewarding people who blatantly break our laws"" he said.",2
1208,"Mint is still live   https://t.co/eao2PIH9Mp Get access to discounts through USA and Canada  As well as access to our irl events, benefits and merch. Aswell advocating for release of 40k cannabis prisoners  #IRLUtility https://t.co/b7ef2kX8uS ",-1
3899,"It's super frustrating. I have an entire log of the stench, at least last 68 times. I live in a single unit & my clothes, masks, water & areas reek of weed when I have never smoked in here. This is not luxury living. I don't think I can put caulk in between the floors. ",0
1691,"Our mock writtens tend to weed the people who do that out though. You get one shot, miss it, you are out.",-9
1780,There is gas stations/convenience stores making great money for the past year selling weed all over the state. Why get a license when you can just do it without one?,-1
525,that's what my wife said when I picked he up last nite. everywhere. Reeks of weed,0
48, 'Smells like weed all the damn time': Marijuana farms pop up in one red state ~ #world #USA #news,1
1612,Dr. Ben Tapper Exposes Pfizer's Criminal History Pfizer Pay Record $2.3 Billion Penalty Federal Prosecutors Hit Pfizer With A Record-breaking $2.3 Billion In Fines And Called The Drug Giant A Repeating Corporate Cheat For Illegal Drug Promotions That Plied Doctors With Massages ,0
1572,House Overwhelmingly Removes Barriers To Cannabis Research - The Medical Marijuana Research Act passed the House on an overwhelming 343-75 vote. All the No votes came from the GOP. #leafnation,-1
496,keep that attitude when you're left suffering too because of over-regulations on Rx opioids.,-1
2253,"If a manufacturer of opioids can be found liable for overdose deaths, why not the manufacturer of gun ammunition? ",-9
1563,"MK ULTRA was used for bio war weapons, mind-controlling drugs for use against the Soviet in response to alleged Soviet, Chinese, and North Korean use of mind control techniques on U.S. prisoners. In modern time they can use MK ULTRA in hospitals, like Ronald Reagan UCLA center.",-9
3953,"Oh for real. At the time, everything your parents are saying is evil is clearly cool and fun, so weed must be cool and fun too!! I mean, I was right about that, but still. Middle schoolers shouldn't be smoking pot.",1
2147,I find it so funny witnessing people who were very anti weed have now become big time stoners. It's the hypocrisy for me,-1
3110,"- Being queer in rural USA is terrifying - Everything I want/need access to is at most like 20 minutes away - Public transit - More accessible healthcare options (medical marijuana, sexual and mental health, etc.) - Proximity to a variety of travel hubs (airports, bus stations) ",-1
2684, #Cards 35% off No #Discountcode needed Google #1 ranked #beatles #animals #dogs #cats #elephants #science #space #foodies #music #beavers #frogs #cows #cowbell #rockstars #shopsmall #marijuana #weed #stoners #humor ,-9
3927,Because being into wine or weed isn't pretentious enough on its own ,0
2971,"Look at this Aghori baba in a Trip of Cannabis. ""Aghori"" from Psychedelic Portraiture collection on 0.12 $ETH ",-1
4114,And drug abuse which leads to crime and ruined families,2
4031,Anti drug program organised by Sufi Welfare Foundation destruction of cannabis plants in sonawari ,1
1597,Are Republicans Better Than Democrats On Marijuana Legalization? Blame for this very familiar drug-policy reform deadlock in recent weeks has shifted to the Democratic Party. What do you think? ,-1
4017,have you ever thought about not smoking weed you drug addict? ,1
1398,TikTok is like that patch between your land and your neighbour's land where weeds go to grow stronger to eventually attempt to annex both your lots with claims of weed uprising being the only logical conclusion.,-9
1634,"I'm sure the weather plays a part. However I think the free needles, lack of laws surrounding drug use  and the fact that theft be low $900 is not charged or chargeable has more to do with it",0
1194,Cannabis is a vegetable we can not eat Abortion is Healthcare women can not have $27 an hour is value of Labor 2022 vs Jim Crow #Fascism by Rule of Law State Rights to assassinate citizens w/Impunity Marijuana Prohibition Right to Work in Texas $7.25 and no one can eat Cannabis ,-1
835,"Eat #Cannabis Cannabinoids operate the Immune System Response Jim Crow 1915 El Paso first to outlaw food Americans do not have access to food or Public Healthcare ~ Understand your country began Privatization of w/#Brexit not ever going to let us eat ""Tree of Life""",-1
1806,this town is lonely if you're not married w kids or a drug addict ,-9
1534,How about marijuana smoke? Against that to be consistent?,0
897,"Just because anything can be addictive does not mean weed IS addictive. Pizza isn't an addictive substance but someone can be addicted too it, bluring the line between the 2 is very dangerous and gives people addicted to harmful substances a reason to continue.",0
4035,He's a drug addict and does inhalants,1
2618,Maybe reread my comment? I said nothing about it being Democratic. I said why do DEMOCRATS choose to fund illegal drug use but not legal drug use like insulin.,1
1098,What does ancient Rome have to do with anything? Please stick to the very simple entry-level discussion at hand. The word you used is blatantly & inarguably racist to the core. Anyone with a basic education on #cannabis & #DrugsPolicy surrounding the plant would know this.,-1
2435,it's only been like two years now that weed has actually HELPED my anxiety.. before that I just would get paranoid. I think it's because I hate indica and that's what most people prefer,-1
166,The humble dandelion  Will you say #NoMowMay this month and let this important 'weed' pop up in your garden for #bumblebees and other pollinators? Join a legion of gardeners this month and help support #NoMowMay campaign   Emily Sabin #EveryFlowerCounts ,-9
1249,SELF CARE FOR GIRLS: when you're sad you should just smoke weed it will definitely help you cope with your depression lol,-1
2935,"To me freedom over your own consciousness is essential. People are using drugs legal or otherwise, take the production and distribution out of the black market, make them safer and spend more money on education and less on fighting this losing war",0
1123,Ask Governor Abbott to take a stand on any issue. Like the entheogenic usage of cannabis. Small government fascism. Service with a smile.,2
622,'I'm drowning with nowhere to turn' Mum's plea in fight for cannabis oil for son - Daily Record ,-2
2130,.INSPIRE Initiative supports workforce entry and reentry for those struggling with substance abuse. It's planning to award $10 million for recovery-to-work projects and is accepting proposals. Learn more and submit a letter of intent by 3/3 at ,0
1781,They straight up broke out bongs and crack pipes in my 5th grade class. Then they hid a bag of weed and had the dog go find it.,0
3129,Our criminal justice system is ass! At some point it needs to be a priority to federally legalize cannabis in all 50 states. Some off our leaders have invested in cannabis companies but refuse to do what's right. Dealing with cannabis is not a crime. ,-2
2059,"tbh I'd believe some parent just found a small stash of their son's weed candy, blindly gave it to a church, and then the church completely failed to check the packaging for expiry and tampering. Then the parent, trusting the church, didn't look at it himself",0
1515,Most street percs is laced with fentanyl. People that start using opioids are more likely to use heroin,1
2235,I've smoked weed multiple times and drank alcohol underage. Nothing happened. God didn't strike me down or nothing.,0
1926,The DEA Reschedules a Derivative of Cocaine But Stalls on Marijuana Rescheduling? The DEA is going to reschedule a cocaine offshoot but not cannabis? ,-2
1441,"A statue for a Thief, Drug Addict, what we have come to, that's a Shame ",1
2108,Benadryl...allowing parents to smoke weed child free for years :),-1
3108,"Maggie, the opioid crisis has been going on for 30 years now and you have done nothing to really slow it down. It is a lot like Climate Chaos which you are actively trying to accelerate. ",-9
2555,Best thing #420day can bring is Biden holding to his promise to decriminalize weed. It is rediculous that more than half the cpuntry has legalized it. I really dont understand how this has just been ignored. Yes house passed it but wtf the senate doing?,-2
2720,"When we were in the primary in early 2016 Trump met with a bunch of people in NH and asked what their biggest concerns were. He was shocked to learn it was opioids, was very moved, and sad about that. I even recorded some of it. Trump's brother died from addiction",-9
4236,Drug addict Jesus is with you! ,1
352,I am grateful to for the diligent work related to the opioid settlements and it's great to see all of our partners coming together statewide to ensure these settlement funds help support Nevada families affected by this crisis. ,1
2102,"I won't hear a word against the Billionaire and Neuralink inventor.. He's so obviously one of us, he posts memes, and smokes weed on the Joe Rogan show afterall... ",0
1790,"I haven't followed this case, but I've seen some very negative comments about the father trying to protect her from an abusive stepfather and drug addict mother. I have no idea if that's true, but I really hope that LE checks it out before returning her",-9
440,Dropping drinking is difficult; it's easiest for me to set goals to reduce your intake over time. I'm doing that right now to reduce cannabis intake down to zero for at least a month.,0
2903,Isn't it weird how some pain meds work and others don't? Even strong opioids like fentanyl or morphine.,-9
609," i swear i say this all the time loopy, i don't be understanding. guess we smoking the wrong weed huh?",-1
2145,Bipartisan Senators Urge Passage Of Marijuana Banking Through #NDAA Bipartisan members of key Senate committee sent a letter urging the chamber adopt language from House-passed #NDAA that would protect banks that service state-legal marijuana businesses ,-2
2263,You and who ? It's high time you stopped criticism against weed because it has more importance's than its effects. Open pages and get to know more.,-1
2233,He's a Christian and cannot engage with a drug dealer ruining many young lives.,1
2886,"Where would you expect someone not to consume cannabis at work? What sort of job would that be? I am personally unsure about healthcare staff, but that is dependent on the role and what their interactions with patients would be. No Mr Surgeon you can't smoke up before my surgery.",-1
2133,"They are on the weed list here too will be curious what answers you get, of course if your luck is like mine within a month of weeding them they will announce a new tv show or movie! Ha!",-9
3863,"30-3-2022 Tianfu service Wang Yibo's anti-drug voice: The years we enjoy are quiet, and they are their desperate guardians.Salute to the faith of the anti-drug police!Say no to drugs, start with me. #WangYibo ",2
1665,Do Republicans not know how many of their constituents smoke weed? ,-1
2869,Bet he wished he'd waited until AFTER yesterday's Weed is becoming legal' broadcast. :-),0
1620,"A weed is a plant out of place. In your own garden it's determined by the gardener except when it's a noxious weed which can be easily spread and is regulated by state and territory governments, and yes includes Lantana. ",-9
730,"Study: Marijuana Legalization Laws Not Negatively Impacting Neonatal Health ""NY:State laws legalizing marijuana for either adult-use or for therapeutic purposes are not associated with adverse effects on neonatal health outcomes.."" #Cannabis Legalization ",-2
2558,"Grace and Frankie has been my comfort show for years whenever im bored,sad or smoked just a little too much weed the shows been there for me ill be devastated when it ends",-1
2993,His legacy is his senseless war on drugs and incompetence. He singlehandedly made our country the laughingstock of the world.,-1
284,"Dandelion tea also. It's funny, nature always provides. Many sick people have dandelions in their yard, and they kill them with weed killers and the like. If they were to eat them and make tea's with them, it would cure their ailments. #TheMoreYouKnow",-9
2668,"Wishing you the best. Weed's legal where I live, but I remember well the draconian penalties back in the day. Peace ",-2
2976,BUY WEED IN BIRMINGHAM UK GO TO THE WEBSITE BELOW AND PLACE YOUR ORDER NOW CONTACT. Kik : caliweeduk420 Wickr : caliweeduk420 Email : orders@weed-delivery.org ,-1
3888,Why are u fucken even taking drugs man ur so young your lungs will collapse with ease once that weed hits your throat you absolute cabbage,1
1973,"You're on some kind of illicit substance if you think KK is anywhere in the ""same league"" as Suzuki. I've seen every habs game since they've both been in the league. There's a reason the habs let him go to Car.",0
2066,"Which is a great way to build up Lee, but when you see the amount of potential names out there, it lends itself to disappointment. I would have hyped it up, let Lee return, and THEN say that this is one of the most exciting signings in AEW history.",-9
1000,"I love blocking the idiots that show up under my posts lol. Like, yes - please weed yourselves out of my online sphere",-9
2966,"RT Not loving Kendrick Lamar, J Cole or not supporting any of the top 5 EPL club makes us query your testosterone levels as a man. Liquor, weed and womanizing aren't tests for MASCULINITY.",0
8,I'm trying to make my flame thrower snow & weed removal & performance business happen. I think it's a winner.,-9
2622,"#Construction workers have higher rates of death from overdose compared to workers in other occupations. Employers, find resources and additional information to help your employees on the #ScienceBlog: ",-9
2847,Great to once again visitFelbridge last week in Stellenbosch. Felbridge continues to play a leading role in establishing South Africa on the global cannabis stage.#cannabiscultivation #business #southafrica ,-1
92,What's soft language cos you're out here saying xj is a drug addict and chle has eating disorders. Youre saying all this vile shit over a man who doesn't even know you exist and over ppl he actually cares for. Like bitch move ,-9
3886,False Prophets for Capitalism have harmed Christianity Folks want to be Atheists and ignore Science the Liberals hate the Conservatives ~ 1915 El Paso #Texas first to outlaw #Cannabis calling it Marijuana #Science knows phytochemical in seed bearing herbs are to eat #Health ,0
2949,"No to POT. Des Plaines city council on Monday snuffed out a plan to open a cannabis dispensary downtown. Dispensary 33 wanted to open at 1504 Miner St. A majority of city council members supported the plan two weeks earlier, but reversed after listening to the people. SMART!",2
2081,Ok last time then I'm muting you. There are trainers that race clean. It can be done. Weed out all the cheaters and abusers. Let good horsemen and horsewomen get a piece of the pie.,-9
423,"Well at this point I can't afford my old lifestyle. I'm picking and choosing. Can't buy weed, can't buy coffee, can't buy a lot of meat for meals, not eating out, basically saving money for gas and bills",-1
1495,Who wants to eat my pussy after my alpha finishes in me? Then buy me dinner & weed  $aaacidheaddd Findom cashmeet alpha hypno houston htx fetish wifehate cheater homewrecker wallet drain session cuck beta simp brat Latina goddess Skype human atm forced intoxication ,-1
4132,This man was on a show in the 2000s about drug addict interventions. He's been a serious meth addict for probably 2 decades and isn't remotely right in the head.,1
248,Anyone Else In Oklahoma Having Issues With Renewing Their Cannabis Card? ,-1
2801,"The fact that she brought anything at all lmao if you asking me, a beautiful woman, to smoke what makes you think ima bring my own weed? ",-1
3049,She might as well make thc butter in her new pot and get high as fuck and laugh at all the pll who arr currently in jail for weed and at all the ppl who think $475 is expensive for a single pot,-1
453,Home grow will fix most problems associated with cannabis within a few years. Make craft licenses affordable and available. This will lead to farmers markets and high end products. Also license large producers to produce the Hawaiian blend pack of joints,-1
2621,That settles it!! No chance in hell I'll ever catch the coof. Cannabis Compounds Prevented Covid Infection in Laboratory Study - Bloomberg ,-1
569,NEW: Jamie Raskin just roasted Republicans on the House floor for opposing a bill to legalize marijuana: I concede our party is not for the kind of cocaine-fueled orgies that a freshman Republican bragged aboutbut we do understand that marijuana laws don't work for our people.,-1
901,Descheduling cannabis 7 years ago was too radical because then it would enable and excuse drug use...  ,1
3887,"Hi I offer the best deals off weed, pills, edibles, and shrooms. Let me know what you need and when you need them",-1
2707,He could do two things to guarantee the midterms: stop weed enforcement and cancel the debt. But he won't. So I hope he enjoys his weekly impeachments because that's the next two years everybody buckle up.,-2
4020,"how much cocaine have you packed in ur bag for Niazi , bcz you must b aware that Niazi is addict of that and these days he is not feeling well due to shortage of his drug addiction , if u have to stand behind him than u must provide him doze of drug to make him peaceful",1
4196,36 held in anti-drug drives in city Dhaka Metropolitan Police (DMP) in anti-drugs drives have detained 36 people along with drugs from different areas of Dhaka city. Police conducted anti-drugs drives in ,2
2430,Conservative Christian cannabis. . Cannabis is a mind body spirit gift from God. Cheech and Chong are idiots not because cannabis but because they are idiots.,-1
816,"Louise Killerup Holmer is the Senior Director of QA & Regulatory Affairs at the largest authorised importer, exporter, and distributor of medical cannabis in the EU. Louise will speak at Cannabis Europa London on 10-11 November  ",0
2598,Early voting has begun! Today's a great day for Austin to vote #YayForPropA. Stop marijuana enforcement and ban no-knock warrants! Find your polling place: ,-1
3112,Ideas agenda helps 90% of your voters but all you want to do is keep them sick and poor. If they get hooked on opioids that's just a bonus.,-9
1389,If you're responsible you teach them thaf most drugs are bad and if its legal in your state to wait until their old enough to smoke weed because like its not bad and yall crazy,-1
930,1) Get the people out of jail 2) Cannabis is essential 3) Unique opportunity in US cannabis (US vs Canada) $MSOS $CNBS,-1
1186,Jesus it's not victimless. The addict is a victim and so are their families. . Marijuana has nothing to do with it.,0
2518,I smoke weed almost every day. The idea that it's being held in a crime epicenter is a really bad idea.,-1
987,I can't hear the song Jessie's Girl without thinking about the drug dealer scene. Alfred Molina was scary crazy in that scene!,0
2126,most party drugs are illegal in canada yet some festivals offer free drug testing,0
3130,PRO MIMAROPA and PDEA anti-illegal drugs operatives arrested three high-value drug personalities in two separate drug sting operations. Read more: https://t.co/WV5kFkV4hx #WeServeAndProtect #PNPKakampiMo https://t.co/XrqlXVf5Ox https://t.co/bQbMETjkaW ,1
2568,Just STOP  with the prescriptions and use Marijuana cures everything!!,-1
892,"My ex smokes weed every morning , as soon as he wakes up, and he says it's the only thing that helps his depression.",0
3091,"I always take medical advice from comedians who were always drunk from JD on stage, shoot up testosterone daily, smoke weed everyday and are tripping on shrooms half the time",-1
511,And? Your point? Some things require opioids when nothing else works. Prohibition has never worked,-1
2898,"Well, I think Oregon's drug decriminalization was fairly well thought out...the state had the least treatment by population in the country, and they coupled decrim with a vast expansion of that system; also people caught with drugs are referred to that system voluntarily.",-1
4006,chase the drug addict off your stoop.if you suffer from pain. they dont belong there under any circumstance.just there to steal your drugs an life away from you.,1
1140,bruh idk about that went 3 days no sleep and was shaking like a drug addict in middle of summer,-9
4001,"lol, which weed are you smoking? attack on FC head quarters in Quetta recently, bomb blast in peshawar only couple of days ago, deal with extremists like TLP and TTP etc",0
1757,"Goooood morning, #growmies! My Northern Lights Auto is 5 weeks today, and I can't wait to see how she's going to shape up!  #Mmemberville #homegrown #cannabis ",-1
2913,$INQD $WDLF Nancy Pelosi poised to pass legislation legalizing marijuana - Washington Times ,-2
1148,That is just pouring gasoline on a fire. You need to smother it. The war on drugs' coincided with the shuttering of mental health treatment facilities in the 80's followed by this crisis. Make healthcare and mental health care accessible to everyone.,-1
1965,Yes I have and generally most con don't like weed related items. And the glass trade shows are too expensive for me to get a booth.,0
4124,Don't forget an alcoholic and drug addict,1
3918,How is this not illegal? The state gets to double dip profiting on marijuana and jailing people. While children are being shot in the streets almost daily ok. ,-1
1908,Nobody ever brings me weed or tacos. That was originally a Barbra Streisand lyric.,-1
165,"This Christmas you are not alone. The Georgia Council on Substance Abuse CARES Warm Line 844-326-5400. Staffed by peers. Safe, confidential, and free. #garecovers #gapol #recovery #georgia #hopedealers #christmas #merrychristmas  ",0
2440,"I wish he would decriminalize marijuana and expunge prior convictions, I wish he would reconsider student loan forgiveness, I wish he would stop using Title 42 to turn away asylum seekers, etc etc etc. None of that changes the fact that the 2020 election really really mattered.",-1
3106,Way to go Always talking out both sides of your mouth. Actual footage of Spartacus every time someone mentions cannabis ,-9
563,Native American tribes reach $590M opioid settlement with J&J ,0
2041,Snoop Doog shows the his weed-filled brain hasn't got the slightest fucking idea how a deD like this is handled. ,1
1416,"*some* of it makes sense, a little paperwork and a background check is a good buffer to weed out impulse buyers on a drug binge or suffering from depression/anger. but yea, most of it is complete bs and the laws were passed during various wars without knowledge of their passing",0
39,"I'm not here to argue why cannabis should be illegal, I'm simply here pulling you up on your bullshit about crime dropping.",1
1644,"medical only, cards are a joke to get, weed is terrible. have my card just for cover.",-1
3014,wake up say hi to gay internet people smoke weed masturbate smoke more weed ??? masturbate go to bed,-1
752,"If you won't define ""addiction"" in a way that matches broadly felt intuitions, could you at least use the same definition when assessing video games, social media, and marijuana?",-9
1915,#crypto look at this...and then check out the roadmap. You will not be disappointed  Just ask or what they think about $cbd #Greenheart  Now some studies claims that #hemp could help against #covid. Quite cool  $weed $rev $pwr ,-1
287,Been wild watching people say Trust the industry and regulators that brought us the opioid crisis or lose your job.,-9
939,Roll his weed Suck his  Fuck him good Make him food  & stfu sometimes ,-1
1489,"Montana has one of the highest gun ownership rates in the country, but the state's federal lawmakers are mostly mum about resolving the conflict between state legalization and federal prohibition. #mtnews ",-1
1862,Don't recall the exact ones we took but a hand full of these made our weekends a whole lot funner in hs Eventually got too scared to do anymore and also found a reliable weed connect,-1
1009,Don't smoke shitty weed..  #thepandazarecoming Join our discord to stay informed on upcoming dates and important information: ,-1
870,"Texas has more restrictive marijuana regulations than New Mexico, Oklahoma, Louisiana, and Arkansas.",0
1375,"Nobody tryna change the image of rap, they tryna keep kids safe. What is you on about? The kids are like 10, and you accepting them smoking weed?",1
332,They love to listen to the scientists. What does the science say about alcohol use in comparison to cannabis use? Why the disproportionate response to these two?,0
1417,A fat guy with a weed sprayer is sure to solve all our problems.,-9
520,They gone put us OUT  fr when they see I have weed in my goody bags ,-1
1157,"Cannabis Culture has featured an article covering our recent breakthroughs in the development of high-density cannabis #trichomes that we call Bio-Tricho-Bubbles. The tagline is ""a form of #cannabis that the world has never seen before."" ",-1
3909,You mean like legalizing weed? Black market doing better than govt sales now,-1
2485,"I want a debate that asks for details about governance to weed out college dropouts who can't say anything beyond ""unity."" I want a debate that asks what the current admin got wrong (or right) and they'll make it better.",-9
55,"You are amazing! We are so happy to be included in such a open, honest and kind community of women in cannabis!!",-1
2183,Tbh I live alone do drag and smoke a lot of weed so thats the actual reason I'm not rich,-1
864,"So, 81% of sample do not oppose the Cannabis pilot scheme... What was the percentage for Brexit again? ",0
120,this is what i get for trying to buy weed with my OWN money i guess,0
2022,"Sure it may SEEM like a good idea: Dehydration is bad and so are little plastic water bottles. But isn't this the kind of nanny-state tyranny that leads to mask mandates, as sure as marijuana leads to heroin? WAKE UP SHEEPLE. ",1
1629,"That was deserved pls, what are you doing bringing drugs and weed to school???? ",0
2812,I thought weed-whacking is the only acceptable way to express white-male angst?,-9
2572,"He'd have waved his magic pen and legalized marijuana & relieved student debt by now Einstein. But enjoy trump's second term, I know hearing 4 more years of incessant liberal handwringing & confusion over how he got re-elected is gonna be a real treat.",-2
104,"We never truly understand the battles they go through. At times we get so frustrated it blinds us to see the help they need. Thank you for sharing this with us. Being an advocate now for substance abuse, in your position, can help those who are struggling.",1
2148,"What the fuck are you talking about? There was a massive wave of book bannings in the 80s. The 80s was also when the right wing crushed minority communities in 'war on drugs' escalation, and also when they gloated & did nothing as LGBT people died in the HIV/AIDs epidemic.",-1
4262,"comfort knowing that he did what he could to impress him in this life. but with death comes consequences, and soon after he'd passed, quentin and keisan iii had to take over their dad's drug business growing weed and selling it. their mother resents it, and they hate bringing—",1
1688,And has any of ur family touch that before lol bro come see life here even my weed sef be expensive,-1
2671,Admire your tenacity. This guy had another fake id Avinash Roy & claimed to be a NIT graduate & working in Netherlands. Used to have those weed influenced tweet binges for days & nights without break. He's beyond help.,0
1578,"Taxing #cannabis by percentage of price is like throwing a log over a creek to serve as a bridge. That's easy and cheap to set up, but there are sturdier long-term solutions. #marijuana ",-1
2201,I was only told to stop getting my weed off the street and getting it from dispensaries instead. But i still don't fully understand,-1
1826,I have a friend who suffers from substance abuse disorder and he said he doctor gave him a medication to help with craving or something. might be worth talking to your doc?,0
4239,alpha males are banging the wives of the guys that are at the church pews on sunday and then they go and smoke weed and play fortnite when they aren't doing that. hahaha ,0
2187,"Z #33 I Wish You Guys Can Smell This Bag Through The Screen Crazy Zkittlez Crossbreed With An Amazing Zkittlez x Runtz Nose To It, Trichomes All Throughout The Buds, Amazing Bag #trippy #trippytoons #stoner #stoned #weed #cannabis #marijuana #maryjane #ganja ",-1
2609,"Damn. That's crazy. Didn't you also promise to eradicate loan debt, decriminalize weed, and require background checks for all gun sales? But thank God you made sure cell companies got their 5g! ",-1
1068,Meet Mary! Self proclaimed Inventor of the Marijuana Brownie Mary Jane Rathbun began mixing marijuana into brownies back in the mid 1950s. In the early 1980s Mary Jane was baking over 4000 brownies a week to AIDS patients in California #Weed #Mmemberville #CannabisCulture ,-1
798,"Latest episode has a scene where the drug addict's mother warns her that she'll leave her on her own next time because she has to take care of her other daughter. ""If I have to choose between losing one daughter or two, I'll choose her"" Goddamn it I've been there",-9
